Sample ID	Text	Unit	Mineral #1	%	Chem. #	Mineral #2	%	Chem. #	Mineral #3	%	Chem. #	Mineral #4	%	Chem. #	Mineral #5	%	Chem. #	Mineral #6	%	Chem. #	Mineral #7	%	Chem. #	Mineral #8	%	Chem. #	Mineral #9	%	Chem. #	Mineral #10	%	Chem. #
PL-CMP-006          	Labradorite 		PLG	100.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PL-CMP-007          	Labradorite 		PLG	100.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PL-CMP-008          	Labradorite 		PLG	100.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PL-CMP-009          	Labradorite 		PLG	100.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PL-CMP-010          	Labradorite 		PLG	100.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PL-CMP-011          	Labradorite 		PLG	100.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PL-CMP-012          	Labradorite 		PLG	100.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PL-CMP-013          	Labradorite 		PLG	100.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PL-CMP-014          	Labradorite 		PLG	100.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PL-CMP-015          	Labradorite 		PLG	100.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PL-CMP-016          	Labradorite 		PLG	100.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PO-CMP-027          	Hawaii Olivine		OLV	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-CMP-030          	1801 Olivine		OLV	100.00 	37	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PO-CMP-031          	1801 Olivine		OLV	100.00 	37	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-CMP-076          	Apache Forsterite 		OLV	100.00 	0	   	8.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-CMP-077          	Apache Forsterite 		OLV	100.00 	0	   	8.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-EAC-050          	OLV003	Wt	OLV	100.00 	4	   	9.60 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-EAC-051          	OLV003	Wt	OLV	100.00 	4	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-EAC-052          	OLV007	Wt	FOR	100.00 	5	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-EAC-053          	OLV007	Wt	FOR	100.00 	5	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-EAC-054          	OLV008	Wt	FOR	100.00 	28	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-EAC-056          	OLV010	Wt	OLV	100.00 	6	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-EAC-057          	OLV010	Wt	OLV	100.00 	6	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-EAC-058          	OLV011	Wt	FAY	100.00 	7	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-EAC-059          	OLV011	Wt	FAY	100.00 	7	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-EAC-060          	OLV012	Wt	FOR	100.00 	8	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-EAC-061          	OLV012	Wt	FOR	100.00 	8	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-EAC-062          	OLV020	Wt	OLV	100.00 	9	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-EAC-063          	OLV020	Wt	OLV	100.00 	9	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-EAC-064          	OLV021	Wt	OLV	100.00 	10	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-EAC-065          	OLV021	Wt	OLV	100.00 	10	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-RGB-040          	Peridot (unreacted) 		OLV	100.00 	0	   	12.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-RGB-044          	OLIV 4526 		OLV	100.00 	163	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-RGB-045          	Oliv 5111 		OLV	100.00 	164	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-RGB-046          	Oliv 4167 		OLV	100.00 	165	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-RGB-047          	Oliv 5107 		OLV	100.00 	166	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-RGB-048          	Oliv 5181 		OLV	100.00 	167	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PO-RGB-049          	Oliv 54087		OLV	100.00 	0	   	50.90 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-CMP-020          	Hawaii CPX		DIO	100.00 	35	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PP-CMP-021          	CPX 45		DIO	100.00 	35	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PP-CMP-022          	Cpx 75		DIO	100.00 	35	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PP-CMP-023          	Cpx 125 		DIO	100.00 	35	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PP-CMP-024          	Cpx 25		DIO	100.00 	35	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PP-CMP-025          	Cpx 63		DIO	100.00 	35	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PP-CMP-026          	Cpx 125B		DIO	100.00 	35	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
PP-CMP-027-A        	Cpx 25		DIO	100.00 	35		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-CMP-027-B        	CPX 75		DIO	100.00 	35	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-CMP-027-C        	Cpx 250 		DIO	100.00 	35	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-001          	PYX005	Wt	PYX	100.00 	380		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-003          	PYX006	Wt	PYX	100.00 	381	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-004          	PYX007	Wt	PYX	100.00 	382	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-005          	PYX010	Wt	PYX	100.00 	383	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-006          	PYX011	Wt	PYX	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-007          	PYX012d 	Wt	PYX	100.00 	384	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-009          	PYX017	Wt	PYX	100.00 	387	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-011          	PYX019	Wt	PYX	100.00 	388	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-012          	PYX021	Wt	PYX	100.00 	389	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-013          	PYX023	Wt	PYX	100.00 	420	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-014          	PYX026	Wt	PYX	100.00 	390	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-015          	PYX029	Wt	PYX	100.00 	391	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-016          	PYX016	Wt	PYX	100.00 	386	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-017          	PYX034	Wt	PYX	100.00 	393	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-018          	PYX035	Wt	PYX	100.00 	394	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-019          	PYX033	Wt	PYX	100.00 	392	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-028          	PYX039	Wt	PYX	100.00 	397	   	0.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-029          	PYX040	Wt	PYX	100.00 	398	   	0.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-039          	PYX102	Wt	PYX	100.00 	402	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-040          	PYX003	Wt	BRZ	100.00 	11	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-041          	PYX105	Wt	PYX	100.00 	403	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-042          	PYX112	Wt	PIG	100.00 	12	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-043          	PYX108	Wt	PYX	100.00 	422	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-044          	PYX117	Wt	BRZ	100.00 	13	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-045          	PYX109	Wt	PYX	100.00 	404	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-046          	PYX015	Wt	PYX	100.00 	14	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-047          	PYX110	Wt	PYX	100.00 	405	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-048          	PYX103	Wt	AUG	100.00 	15	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-049          	PYX114		PYX	0.00 	406	PLG	0.00 	0	OLV	0.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-050          	PYX115	Wt	AUG	100.00 	16	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-051          	PYX116	Wt	PYX	100.00 	407	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-052          	PYX119	Wt	   	100.00 	407	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-053          	PYX120	Wt	PYX	100.00 	409	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-054          	PYX107	Wt	DIO	100.00 	18	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-055          	PYX121	Wt	PYX	100.00 	410	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-056          	PYX104	Wt	DIO	100.00 	22	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-057          	PYX122	Wt	PYX	100.00 	411	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-058          	PYX135	Wt	DIO	100.00 	23	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-059          	PYX130	Wt	PYX	100.00 	415	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-060          	PYX136	Wt	DIO	100.00 	24	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-061          	PYX126	Wt	PYX	100.00 	412	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-062          	PYX025	Wt	DIO	100.00 	25	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-063          	PYX127	Wt	PYX	100.00 	413	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-064          	PYX150	Wt	DIO	100.00 	26	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-065          	PYX128	Wt	PYX	100.00 	414	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-066          	PYX111	Wt	DIO	100.00 	27	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-067          	PYX132	Wt	PYX	100.00 	416	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-068          	PYX009	Wt	PYX	100.00 	19	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-069          	PYX018	Wt	DIO	100.00 	20	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-070          	PYX020	Wt	DIO	100.00 	21	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-071          	PYX134	Wt	PYX	100.00 	417	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-072          	PYX152	Wt	PYX	100.00 	418	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-073          	PYX160	Wt	PYX	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-075          	PYX162	Wt	PYX	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-076          	PYX165	Wt	PYX	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-077          	PYX166	Wt	   	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-078          	PYX168	Wt	   	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-079          	PYX037		PYX	0.00 	395	PYX	0.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-086          	PYX038	Wt	PYX	100.00 	396	   	0.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-087          	PYX042	Wt	PYX	100.00 	421	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-088          	PYX044	Wt	   	100.00 	421	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-089          	PYX101	Wt	PYX	100.00 	401	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-EAC-091          	PYX041	Wt	   	100.00 	398	   	0.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-RGB-030          	DF33b po(ph2/Fe/5wks		   	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-RGB-080          	Standard OPX		OPX	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-RGB-081          	OPX 600C/7HRS 		OPX	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-RGB-082          	OPX 600C/7DAYS		OPX	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-RGB-083          	OPX 700C/7HRS 		OPX	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-RGB-084          	OPX 700C/28DAYS 		OPX	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PP-RGB-085          	OPX 800C/3DAYS		OPX	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-001          	P-89-01 		QTZ	91.91 	0	FSP	0.00 	0	BIO	0.43 	0	OLV	2.14 	0	AMP	2.24 	0	MAG	2.80 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-003          	P-89-03 		QTZ	76.20 	0	FSP	0.90 	0	BIO	0.30 	0	OLV	2.90 	0	AMP	1.90 	0	MAG	16.20 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-004          	P-89-04 		QTZ	95.10 	0	FSP	0.60 	0	BIO	1.70 	0	OLV	1.60 	0	AMP	0.60 	0	MAG	0.20 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-007          	P-89-07 		QTZ	94.70 	0	FSP	0.80 	0	BIO	0.90 	0	OLV	1.80 	0	AMP	1.30 	0	MAG	0.20 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-013          	P-89-13 		QTZ	93.40 	0	FSP	0.10 	0	BIO	0.30 	0	OLV	1.70 	0	AMP	2.70 	0	MAG	1.40 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-017          	P-89-17 		QTZ	45.30 	0	FSP	0.00 	0	BIO	0.30 	0	OLV	4.80 	0	AMP	21.50 	0	MAG	28.10 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-018          	P-89-18 		QTZ	93.50 	0	FSP	0.00 	0	BIO	0.10 	0	OLV	1.90 	0	AMP	2.70 	0	MAG	1.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-021          	P-89-21 		QTZ	94.00 	0	FSP	0.70 	0	BIO	0.00 	0	OLV	0.90 	0	AMP	1.50 	0	MAG	1.30 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-024          	P-89-24 		QTZ	97.00 	0	FSP	0.30 	0	BIO	0.00 	0	OLV	0.80 	0	AMP	0.90 	0	MAG	0.40 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-028          	P-89-28 		QTZ	96.10 	0	FSP	0.70 	0	BIO	0.10 	0	OLV	1.20 	0	AMP	0.60 	0	MAG	0.70 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-032          	P-89-32 		QTZ	95.80 	0	FSP	0.40 	0	BIO	0.80 	0	OLV	1.40 	0	AMP	1.10 	0	MAG	0.60 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-035          	P-89-35 		QTZ	95.50 	0	FSP	0.50 	0	BIO	0.80 	0	OLV	1.10 	0	AMP	0.80 	0	MAG	0.30 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-038          	P-89-38 		QTZ	95.10 	0	FSP	0.50 	0	BIO	0.30 	0	OLV	1.50 	0	AMP	1.30 	0	MAG	0.60 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-039          	P-89-39 		QTZ	94.80 	0	FSP	0.30 	0	BIO	0.60 	0	OLV	1.70 	0	AMP	1.00 	0	MAG	0.30 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-040          	P-89-40 		QTZ	86.30 	0	FSP	0.40 	0	BIO	0.10 	0	OLV	3.20 	0	AMP	8.20 	0	MAG	0.40 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-042          	P-89-42 		QTZ	81.20 	0	FSP	0.03 	0	BIO	0.22 	0	OLV	2.60 	0	AMP	11.40 	0	MAG	3.40 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-044          	P-89-44 		QTZ	87.40 	0	FSP	0.20 	0	BIO	5.10 	0	OLV	4.10 	0	AMP	1.30 	0	MAG	0.60 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-045          	P-89-45 		QTZ	92.80 	0	FSP	0.30 	0	BIO	0.50 	0	OLV	2.80 	0	AMP	2.20 	0	MAG	0.70 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-051          	P-89-51 		QTZ	96.00 	0	FSP	0.40 	0	BIO	0.40 	0	OLV	1.00 	0	AMP	1.00 	0	MAG	0.50 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-057          	P-89-57 		QTZ	95.70 	0	FSP	0.40 	0	BIO	0.10 	0	OLV	0.90 	0	AMP	0.90 	0	MAG	0.40 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
