SpectrumID	SampleID	Date	ReleaseDate	SpecCode	Start	Stop	Resolution	SourceAngle	DetectAngle	AzimuthAngle	PhaseAngle	Temperature	Atmosphere	PhotoFile	Spinning	Aperture	Scrambler	Depolarizer	User	NASA_PI_Sponsor	ResearchType	Reference			
CIRR11	RR-SPC-011-I	2-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CORR11	RR-SPC-011-O	2-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CERR12	RR-SPC-012-E	2-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CIRR12	RR-SPC-012-I	2-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CERR13	RR-SPC-013-E	2-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CIRR13	RR-SPC-013-I	2-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CERR14	RR-SPC-014-E	3-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CIRR14	RR-SPC-014-I	2-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CBRR15	RR-SPC-015-B	3-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CIRR15	RR-SPC-015-I	3-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CYRR15	RR-SPC-015-Y	3-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CERR16	RR-SPC-016-E	3-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CIRR16	RR-SPC-016-I	3-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CERR17	RR-SPC-017-E	4-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CIRR17	RR-SPC-017-I	4-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CBRR18	RR-SPC-018-B	4-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CIRR18	RR-SPC-018-I	4-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CSRR18	RR-SPC-018-S	5-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CERR19	RR-SPC-019-E	5-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CIRR19	RR-SPC-019-I	5-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CERR20	RR-SPC-020-E	5-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CIRR20	RR-SPC-020-I	5-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CERR21	RR-SPC-021-E	5-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
CIRR21	RR-SPC-021-I	5-Dec-94	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						SPC						
C1RS03	RS-CMP-003	15-Oct-85	31-Dec-00	BD-VNIR	700	1700	10.0	15.0	-15.0	0.0	30.0	Room	Ambient						CMP						
C1RS04	RS-CMP-004	15-Oct-85	31-Dec-00	BD-VNIR	700	1700	10.0	15.0	-15.0	0.0	30.0	Room	Ambient						CMP						
C1RS05	RS-CMP-005	15-Oct-85	31-Dec-00	BD-VNIR	700	1700	10.0	15.0	-15.0	0.0	30.0	Room	Ambient						CMP						
C1RS06	RS-CMP-006	15-Oct-85	31-Dec-00	BD-VNIR	700	1700	10.0	15.0	-15.0	0.0	30.0	Room	Ambient						CMP						
C1RS07	RS-CMP-007	15-Oct-85	31-Dec-00	BD-VNIR	700	1700	10.0	15.0	-15.0	0.0	30.0	Room	Ambient						CMP						
C1RS08	RS-CMP-008	15-Oct-85	31-Dec-00	BD-VNIR	700	1700	10.0	15.0	-15.0	0.0	30.0	Room	Ambient						CMP						
C1RS09	RS-CMP-009	15-Oct-85	31-Dec-00	BD-VNIR	700	1700	10.0	15.0	-15.0	0.0	30.0	Room	Ambient						CMP						
C1RS10	RS-CMP-010	15-Oct-85	31-Dec-00	BD-VNIR	700	1700	10.0	15.0	-15.0	0.0	30.0	Room	Ambient						CMP						
C1RS11	RS-CMP-011	15-Oct-85	31-Dec-00	BD-VNIR	700	1700	10.0	15.0	-15.0	0.0	30.0	Room	Ambient						CMP						
C1RS12	RS-CMP-012	14-Jul-89	31-Dec-00	BD-VNIR	300	3500	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C4RS12	RS-CMP-012	24-May-85	31-Dec-00	BD-VNIR	1700	2600	10.0	-20.0	-35.0	0.0	15.0	Room	Ambient						CMP						
CARS12	RS-CMP-012	20-Dec-88	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CBRS12	RS-CMP-012	24-May-85	31-Dec-00	BD-VNIR	400	2600	10.0	-20.0	-35.0	0.0	15.0	Room	Ambient						CMP						
D1RS12	RS-CMP-012	8-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	15.0	0.0	0.0	15.0	Room	Ambient						CMP						
D2RS12	RS-CMP-012	8-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	25.0	0.0	0.0	25.0	Room	Ambient						CMP						
D3RS12	RS-CMP-012	8-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	35.0	0.0	0.0	35.0	Room	Ambient						CMP						
D4RS12	RS-CMP-012	8-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	45.0	0.0	0.0	45.0	Room	Ambient						CMP						
D5RS12	RS-CMP-012	8-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	55.0	0.0	0.0	55.0	Room	Ambient						CMP						
SARS12	RS-CMP-012	20-Dec-88	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
V01R12	RS-CMP-012	20-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	-20.0	-35.0	0.0	15.0	Room	Ambient						CMP						
V02R12	RS-CMP-012	20-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	-10.0	-35.0	0.0	25.0	Room	Ambient						CMP						
V03R12	RS-CMP-012	20-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	0.0	-35.0	0.0	35.0	Room	Ambient						CMP						
V04R12	RS-CMP-012	20-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	10.0	-35.0	0.0	45.0	Room	Ambient						CMP						
V05R12	RS-CMP-012	20-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	20.0	-35.0	0.0	55.0	Room	Ambient						CMP						
V06R12	RS-CMP-012	20-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	30.0	-35.0	0.0	65.0	Room	Ambient						CMP						
V07R12	RS-CMP-012	20-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	40.0	-35.0	0.0	75.0	Room	Ambient						CMP						
V08R12	RS-CMP-012	20-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	50.0	-35.0	0.0	85.0	Room	Ambient						CMP						
V09R12	RS-CMP-012	20-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	35.0	-50.0	0.0	85.0	Room	Ambient						CMP						
V10R12	RS-CMP-012	20-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	45.0	-50.0	0.0	95.0	Room	Ambient						CMP						
V11R12	RS-CMP-012	20-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	55.0	-50.0	0.0	105.0	Room	Ambient						CMP						
C1RS14	RS-CMP-014	11-Jul-89	31-Dec-00	BD-VNIR	400	1800	5.0	0.0	-15.0	0.0	15.0	Room	Ambient						CMP						
C2RS14	RS-CMP-014	12-Jul-89	31-Dec-00	BD-VNIR	300	3500	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C3RS14	RS-CMP-014	13-Jul-89	31-Dec-00	BD-VNIR	300	3500	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C4RS14	RS-CMP-014	13-Jul-89	31-Dec-00	BD-VNIR	300	3500	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C4RS15	RS-CMP-015	24-May-85	31-Dec-00	BD-VNIR	1700	2600	10.0	-20.0	-35.0	0.0	15.0	Room	Ambient						CMP						
CBRS15	RS-CMP-015	24-May-85	31-Dec-00	BD-VNIR	400	2600	10.0	-20.0	-35.0	0.0	15.0	Room	Ambient						CMP						
D1RS15	RS-CMP-015	2-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	15.0	0.0	0.0	15.0	Room	Ambient						CMP						
D2RS15	RS-CMP-015	2-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	25.0	0.0	0.0	25.0	Room	Ambient						CMP						
D3RS15	RS-CMP-015	2-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	35.0	0.0	0.0	35.0	Room	Ambient						CMP						
D4RS15	RS-CMP-015	2-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	45.0	0.0	0.0	45.0	Room	Ambient						CMP						
D5RS15	RS-CMP-015	2-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	55.0	0.0	0.0	55.0	Room	Ambient						CMP						
S8RS15	RS-CMP-015	10-Jul-85	31-Dec-00	BD-VNIR	400	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S9RS15	RS-CMP-015	10-Jul-85	31-Dec-00	BD-VNIR	400	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
T0RS15	RS-CMP-015	27-Jun-85	31-Dec-00	BD-VNIR	400	800	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
V09R15	RS-CMP-015	16-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	50.0	-35.0	0.0	85.0	Room	Ambient						CMP						
V10R15	RS-CMP-015	16-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	35.0	-50.0	0.0	85.0	Room	Ambient						CMP						
V11R15	RS-CMP-015	16-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	45.0	-50.0	0.0	95.0	Room	Ambient						CMP						
V12R15	RS-CMP-015	16-May-85	31-Dec-00	BD-VNIR	400	1800	10.0	55.0	-50.0	0.0	105.0	Room	Ambient						CMP						
V1RS15	RS-CMP-015	26-Apr-85	31-Dec-00	BD-VNIR	400	1800	10.0	-20.0	-35.0	0.0	15.0	Room	Ambient						CMP						
V2RS15	RS-CMP-015	26-Apr-85	31-Dec-00	BD-VNIR	400	1800	10.0	-10.0	-35.0	0.0	25.0	Room	Ambient						CMP						
V3RS15	RS-CMP-015	26-Apr-85	31-Dec-00	BD-VNIR	400	1800	10.0	0.0	-35.0	0.0	35.0	Room	Ambient						CMP						
V4RS15	RS-CMP-015	26-Apr-85	31-Dec-00	BD-VNIR	400	1800	10.0	10.0	-35.0	0.0	45.0	Room	Ambient						CMP						
V5RS15	RS-CMP-015	26-Apr-85	31-Dec-00	BD-VNIR	400	1800	10.0	20.0	-35.0	0.0	55.0	Room	Ambient						CMP						
V6RS15	RS-CMP-015	26-Apr-85	31-Dec-00	BD-VNIR	400	1800	10.0	30.0	-35.0	0.0	65.0	Room	Ambient						CMP						
V7RS15	RS-CMP-015	26-Apr-85	31-Dec-00	BD-VNIR	400	1800	10.0	40.0	-35.0	0.0	75.0	Room	Ambient						CMP						
V8RS15	RS-CMP-015	26-Apr-85	31-Dec-00	BD-VNIR	400	1800	10.0	50.0	-35.0	0.0	85.0	Room	Ambient						CMP						
T1RS15	RS-CMP-015-100	27-Jun-85	31-Dec-00	BD-VNIR	400	800	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
T2RS15	RS-CMP-015-200	27-Jun-85	31-Dec-00	BD-VNIR	400	800	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
T3RS15	RS-CMP-015-300	27-Jun-85	31-Dec-00	BD-VNIR	400	800	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
T4RS15	RS-CMP-015-400	27-Jun-85	31-Dec-00	BD-VNIR	400	800	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
T5RS15	RS-CMP-015-500	27-Jun-85	31-Dec-00	BD-VNIR	400	800	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
T6RS15	RS-CMP-015-550	27-Jun-85	31-Dec-00	BD-VNIR	400	800	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C8RS15	RS-CMP-015-C	10-Jul-85	31-Dec-00	BD-VNIR	400	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
T8RS15	RS-CMP-015-C	10-Jul-85	31-Dec-00	BD-VNIR	400	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CMRS15	RS-CMP-015-C1	19-Jul-89	31-Dec-00	BD-VNIR	300	3500	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CNRS15	RS-CMP-015-C2	19-Jul-89	31-Dec-00	BD-VNIR	300	3500	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CORS15	RS-CMP-015-C3	19-Jul-89	31-Dec-00	BD-VNIR	300	3500	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C2RS15	RS-CMP-015-CW	12-Jul-89	31-Dec-00	BD-VNIR	300	3500	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C9RS15	RS-CMP-015-U	10-Jul-85	31-Dec-00	BD-VNIR	400	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CPRS15	RS-CMP-015-U1	19-Jul-89	31-Dec-00	BD-VNIR	300	3500	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CQRS15	RS-CMP-015-U2	18-Jul-89	31-Dec-00	BD-VNIR	300	3500	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CRRS15	RS-CMP-015-U3	18-Jul-89	31-Dec-00	BD-VNIR	300	3500	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS15	RS-CMP-015-W	12-Jul-89	31-Dec-00	BD-VNIR	300	3500	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C0RS16	RS-CMP-016	24-May-85	31-Dec-00	BD-VNIR	400	850	10.0	-20.0	-35.0	0.0	15.0	Room	Ambient						CMP						
C2RS16	RS-CMP-016	24-May-85	31-Dec-00	BD-VNIR	1700	2600	10.0	-20.0	-35.0	0.0	15.0	Room	Ambient						CMP						
CBRS16	RS-CMP-016	24-May-85	31-Dec-00	BD-VNIR	400	2600	10.0	-20.0	-35.0	0.0	15.0	Room	Ambient						CMP						
CARS17	RS-CMP-017	10-Jul-85	31-Dec-00	BD-VNIR	400	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
T0RS17	RS-CMP-017	28-Jun-85	31-Dec-00	BD-VNIR	400	800	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
T1RS17	RS-CMP-017	28-Jun-85	31-Dec-00	BD-VNIR	400	800	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
T2RS17	RS-CMP-017	28-Jun-85	31-Dec-00	BD-VNIR	400	800	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
T3RS17	RS-CMP-017	28-Jun-85	31-Dec-00	BD-VNIR	400	800	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
T4RS17	RS-CMP-017	28-Jun-85	31-Dec-00	BD-VNIR	400	800	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
T5RS17	RS-CMP-017	28-Jun-85	31-Dec-00	BD-VNIR	400	800	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
T6RS17	RS-CMP-017	28-Jun-85	31-Dec-00	BD-VNIR	400	800	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CARS18	RS-CMP-018	20-Dec-88	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
SARS18	RS-CMP-018	20-Dec-88	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS19	RS-CMP-019	13-Jul-89	31-Dec-00	BD-VNIR	300	3500	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CARS19	RS-CMP-019	20-Dec-88	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
SARS19	RS-CMP-019	20-Dec-88	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS20	RS-CMP-020	24-Mar-86	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C3RS20	RS-CMP-020	1-Aug-86	31-Dec-00	BD-VNIR	350	750	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C4RS20	RS-CMP-020	1-Aug-86	31-Dec-00	BD-VNIR	600	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C5RS20	RS-CMP-020	4-Aug-86	31-Dec-00	BD-VNIR	350	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C6RS20	RS-CMP-020	6-Aug-86	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
D1RS20	RS-CMP-020	25-Mar-86	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S1RS20	RS-CMP-020	24-Mar-86	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S6RS20	RS-CMP-020	6-Aug-86	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS21	RS-CMP-021	24-Mar-86	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
D1RS21	RS-CMP-021	25-Mar-86	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S1RS21	RS-CMP-021	24-Mar-86	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CRS21A	RS-CMP-021-A	4-Aug-86	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
SRS21A	RS-CMP-021-A	4-Aug-86	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CRS21B	RS-CMP-021-B	7-Aug-86	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
SRS21B	RS-CMP-021-B	7-Aug-86	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CRS21C	RS-CMP-021-C	6-Aug-86	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
SRS21C	RS-CMP-021-C	6-Aug-86	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS22	RS-CMP-022	25-Mar-86	31-Dec-00	BD-VNIR	350	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S1RS22	RS-CMP-022	25-Mar-86	31-Dec-00	BD-VNIR	350	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS23	RS-CMP-023	1-Apr-86	31-Dec-00	BD-VNIR	350	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS24	RS-CMP-024	1-Apr-86	31-Dec-00	BD-VNIR	350	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS25	RS-CMP-025	8-Apr-86	31-Dec-00	BD-VNIR	350	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS26	RS-CMP-026	8-Apr-86	31-Dec-00	BD-VNIR	350	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS27	RS-CMP-027	19-Aug-86	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS28	RS-CMP-028	2-Mar-87	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS29	RS-CMP-029	2-Mar-87	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS30	RS-CMP-030	23-Sep-87	31-Dec-00	BD-VNIR	320	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS31	RS-CMP-031	23-Sep-87	31-Dec-00	BD-VNIR	330	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS32	RS-CMP-032	23-Sep-87	31-Dec-00	BD-VNIR	320	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS33	RS-CMP-033	23-Sep-87	31-Dec-00	BD-VNIR	320	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS34	RS-CMP-034	23-Sep-87	31-Dec-00	BD-VNIR	330	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C2RS35	RS-CMP-035	11-Sep-87	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C3RS35	RS-CMP-035	11-Sep-87	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C4RS35	RS-CMP-035	11-Sep-87	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S1RS35	RS-CMP-035	10-Sep-87	31-Dec-00	BD-VNIR	320	2700	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S2RS35	RS-CMP-035	11-Sep-87	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S3RS35	RS-CMP-035	11-Sep-87	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S4RS35	RS-CMP-035	11-Sep-87	31-Dec-00	BD-VNIR	350	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS36	RS-CMP-036	16-Oct-87	31-Dec-00	BD-VNIR	320	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS37	RS-CMP-037	16-Oct-87	31-Dec-00	BD-VNIR	320	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS38	RS-CMP-038	16-Oct-87	31-Dec-00	BD-VNIR	320	2600	10.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS40	RS-CMP-040	19-Oct-87	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C2RS40	RS-CMP-040	19-Oct-87	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S1RS40	RS-CMP-040	19-Oct-87	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS41	RS-CMP-041	19-Oct-87	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S1RS41	RS-CMP-041	19-Oct-87	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS42	RS-CMP-042	20-Oct-87	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C2RS42	RS-CMP-042	21-Oct-87	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S1RS42	RS-CMP-042	21-Oct-87	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS43	RS-CMP-043	20-Oct-87	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S1RS43	RS-CMP-043	20-Oct-87	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS44	RS-CMP-044	19-Nov-87	31-Dec-00	BD-VNIR	305	3400	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S1RS44	RS-CMP-044	19-Nov-87	31-Dec-00	BD-VNIR	305	3400	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS45	RS-CMP-045	20-Nov-87	31-Dec-00	BD-VNIR	335	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S1RS45	RS-CMP-045	20-Nov-87	31-Dec-00	BD-VNIR	335	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
SL017G	RS-CMP-045	1-Dec-87	31-Dec-00	BD-VNIR	650	1200	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS46	RS-CMP-046	23-Nov-87	31-Dec-00	BD-VNIR	320	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S1RS46	RS-CMP-046	23-Nov-87	31-Dec-00	BD-VNIR	320	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1RS47	RS-CMP-047	20-Nov-87	31-Dec-00	BD-VNIR	325	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C2RS47	RS-CMP-047-P1	23-Nov-87	31-Dec-00	BD-VNIR	320	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S2RS47	RS-CMP-047-P1	23-Nov-87	31-Dec-00	BD-VNIR	320	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
P0RS47	RS-CMP-047-P10	31-Mar-88	31-Dec-00	BD-VNIR	300	2750	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C3RS47	RS-CMP-047-P2	13-Jan-88	31-Dec-00	BD-VNIR	300	2750	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C4RS47	RS-CMP-047-P2	13-Jan-88	31-Dec-00	BD-VNIR	300	2750	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C5RS47	RS-CMP-047-P3	21-Jan-87	31-Dec-00	BD-VNIR	310	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
P4RS47	RS-CMP-047-P4	19-Feb-88	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
